product_id,cost,base_price,weight_gms,importance_id
1989,239,286.8,2741,1
1990,165,198.0,1417,1
1991,177,212.4,1536,1
1992,187,224.4,3513,1
1993,172,206.4,1006,1
1994,168,201.6,1434,1
1995,249,298.8,3489,1
1996,135,162.0,1322,2
1997,134,160.79999999999998,1985,2
1998,269,322.8,3524,1
1999,210,252.0,3236,3
2000,285,342.0,3151,3
2001,244,292.8,2857,2
2002,209,250.79999999999998,2748,1
2003,154,184.79999999999998,1432,2
2004,134,160.79999999999998,1932,2
2005,168,201.6,1347,2
2006,264,316.8,3753,2
2007,276,331.2,2843,3
2008,195,234.0,3499,2
2009,174,208.79999999999998,1909,2
2010,241,289.2,3074,1
2011,166,199.2,1267,2
2012,190,228.0,3315,1
2013,231,277.2,2123,1
2014,206,247.2,3755,1
2015,212,254.39999999999998,2073,2
2016,212,254.39999999999998,2456,1
2017,246,295.2,2271,1
2018,264,316.8,2203,2
2019,208,249.6,2537,1
2020,210,252.0,2878,1
2021,183,219.6,2896,1
2022,265,318.0,3498,1
2023,187,224.4,2374,1
2024,183,219.6,3090,1
2025,176,211.2,1730,1
2026,266,319.2,3718,2
2027,143,171.6,1249,2
2028,195,234.0,3719,2
2029,264,316.8,2754,3
2030,243,291.59999999999997,3421,2
2031,142,170.4,1758,1
2032,172,206.4,1019,1
2033,280,336.0,3366,2
2034,254,304.8,2469,1
2035,202,242.39999999999998,3885,2
2036,110,132.0,1011,1
2037,162,194.4,1158,2
2038,183,219.6,2585,2
2039,260,312.0,2805,1
2040,109,130.79999999999998,1581,1
2041,273,327.59999999999997,2151,1
2042,262,314.4,3164,2
2043,239,286.8,2181,1
2044,185,222.0,3864,3
2045,248,297.59999999999997,2868,2
2046,180,216.0,1122,1
2047,221,265.2,3561,1
2048,162,194.4,1948,1
2049,162,194.4,1671,2
2050,145,174.0,1313,1
2051,228,273.59999999999997,3631,2
2052,196,235.2,2447,1
2053,254,304.8,3266,3
2054,215,258.0,3942,2
2055,265,318.0,2734,2
2056,173,207.6,1582,3
2057,233,279.59999999999997,3146,2
2058,213,255.6,2034,1
2059,124,148.79999999999998,1714,2
2060,156,187.2,1492,2
2061,265,318.0,2194,2
2062,139,166.79999999999998,1269,3
2063,225,270.0,2690,3
2064,178,213.6,1179,2
2065,190,228.0,2064,2
2066,272,326.4,2455,2
2067,153,183.6,1841,2
2068,235,282.0,2991,1
2069,214,256.8,2562,1
2070,175,210.0,1072,1
2071,176,211.2,1420,1
2072,172,206.4,1875,3
2073,195,234.0,1852,1
2074,271,325.2,1679,1
2075,228,273.59999999999997,3145,2
2076,196,235.2,2129,1
2077,254,304.8,3590,3
2078,215,258.0,2713,2
2079,265,318.0,3997,2
2080,173,207.6,1723,3
2081,233,279.59999999999997,3925,2
2082,213,255.6,2938,1
2083,124,148.79999999999998,1592,2
2084,156,187.2,1769,2
2085,265,318.0,3010,2
2086,139,166.79999999999998,1546,3
2087,225,270.0,3384,3
2088,178,213.6,1824,2
2089,190,228.0,3062,2
2090,272,326.4,2182,2
2091,153,183.6,1740,2
2092,235,282.0,2175,1
2093,214,256.8,3403,1
2094,175,210.0,1460,1
2095,176,211.2,1953,1
2096,172,206.4,1294,3
2097,195,234.0,1039,1
2098,164,196.79999999999998,1473,1
2099,231,277.2,2755,2
2100,248,297.59999999999997,3873,2
2101,237,284.4,3427,2
2102,111,133.2,1620,1
2103,106,127.19999999999999,1275,1
2104,139,166.79999999999998,1365,1
2105,149,178.79999999999998,1657,1
2106,180,216.0,1513,1
2107,212,254.39999999999998,3776,2
2108,183,219.6,3716,1
2109,164,196.79999999999998,1555,1
2110,143,171.6,1197,2
2111,162,194.4,1202,2
2112,202,242.39999999999998,3098,2
2113,135,162.0,1150,2
2114,232,278.4,2054,1
2115,218,261.59999999999997,3770,1
2116,177,212.4,1735,1
2117,168,201.6,1474,2
2118,181,217.2,3448,2
2119,238,285.59999999999997,3728,1
2120,250,300.0,2717,1
2121,152,182.4,1848,1
2122,242,290.4,3215,1
2123,236,283.2,3949,3
2124,238,285.59999999999997,3950,1
2125,165,198.0,1727,1
2126,271,325.2,3448,2
2127,109,130.79999999999998,1661,2
2128,235,282.0,3695,3
2129,186,223.2,2356,2
2130,202,242.39999999999998,2327,1
2131,188,225.6,3075,2
2132,224,268.8,3824,2
2133,239,286.8,3734,1
2134,140,168.0,1832,2
2135,272,326.4,2518,1
2136,160,192.0,1228,2
2137,261,313.2,3479,2
2138,199,238.79999999999998,3259,2
2139,154,184.79999999999998,1300,2
2140,237,284.4,2451,1
2141,181,217.2,2070,1
2142,133,159.6,1686,1
2143,150,180.0,1511,2
2144,152,182.4,1325,2
2145,142,170.4,1464,1
2146,214,256.8,2078,1
2147,155,186.0,1024,2
2148,191,229.2,3985,1
2149,133,159.6,1106,2
2150,211,253.2,2942,3
2151,212,254.39999999999998,2422,1
2152,150,180.0,1158,1
2153,208,249.6,3977,1
2154,157,188.4,1724,2
2155,228,273.59999999999997,2715,1
2156,254,304.8,3786,2
2157,270,324.0,3599,1
2158,195,234.0,3462,2
2159,193,231.6,2173,1
2160,165,198.0,1240,2
2161,177,212.4,1099,1
2162,244,292.8,2844,1
2163,151,181.2,1793,1
2164,164,196.79999999999998,1104,1
2165,165,198.0,1228,1
2166,256,307.2,2247,2
2167,150,180.0,1263,1
2168,255,306.0,3484,1
2169,268,321.59999999999997,2996,2
2170,166,199.2,1366,1
2171,230,276.0,3477,1
2172,163,195.6,1395,1
2173,139,166.79999999999998,1415,3
2174,161,193.2,1978,2
2175,181,217.2,3003,3
2176,242,290.4,3489,3
2177,151,181.2,1139,1
2178,167,200.4,1068,2
2179,257,308.4,2334,1
2180,204,244.79999999999998,2090,2
2181,219,262.8,2027,1
2182,202,242.39999999999998,3707,2
2183,155,186.0,1367,2
2184,183,219.6,3364,3
2185,184,220.79999999999998,2625,1
2186,230,276.0,2890,1
2187,139,166.79999999999998,1511,1
2188,252,302.4,2477,2
2189,272,326.4,3766,2
2190,134,160.79999999999998,1391,1
2191,169,202.79999999999998,1934,2
2192,214,256.8,3416,1
2193,163,195.6,1614,2
2194,150,180.0,1193,1
2195,216,259.2,3202,3
2196,116,139.2,1130,3
2197,144,172.79999999999998,1811,1
2198,266,319.2,2508,1
2199,154,184.79999999999998,1616,2
2200,255,306.0,3644,1
2201,229,274.8,2322,2
2202,111,133.2,1882,2
2203,160,192.0,1718,2
2204,184,220.79999999999998,3191,1
2205,218,261.59999999999997,3234,1
2206,137,164.4,1012,1
2207,204,244.79999999999998,3829,2
2208,105,126.0,1784,1
2209,256,307.2,3046,2
2210,182,218.4,3261,2
2211,260,312.0,2666,3
2212,166,199.2,1944,1
2213,160,192.0,1479,2
2214,243,291.59999999999997,2850,2
2215,240,288.0,2400,2
2216,229,274.8,3239,1
2217,164,196.79999999999998,1304,1
2218,234,280.8,2111,2
2219,97,116.39999999999999,1836,3
2220,258,309.59999999999997,2017,1
2221,147,176.4,1934,2
2222,180,216.0,1686,1
2223,212,254.39999999999998,2073,1
2224,198,237.6,2373,2
2225,239,286.8,2154,1
2226,158,189.6,1374,1
2227,218,261.59999999999997,3311,3
2228,156,187.2,1523,1
2229,235,282.0,3447,1
2230,168,201.6,1363,1
2231,178,213.6,1297,3
2232,275,330.0,2449,2
2233,139,166.79999999999998,1192,1
2234,236,283.2,2171,2
2235,155,186.0,1780,1
2236,168,201.6,1008,2
2237,151,181.2,1367,1
2238,113,135.6,1154,1
2239,133,159.6,1861,2
2240,163,195.6,1613,2
2241,206,247.2,3278,2
2242,177,212.4,1929,2
2243,206,247.2,2261,1
2244,270,324.0,3690,1
2245,238,285.59999999999997,2013,1
2246,143,171.6,1387,1
2247,173,207.6,1251,2
2248,134,160.79999999999998,1169,2
2249,176,211.2,1283,3
2250,160,192.0,1961,2
2251,230,276.0,3546,3
2252,178,213.6,1012,1
2253,256,307.2,2699,1
2254,256,307.2,3030,1
2255,208,249.6,2900,2
2256,119,142.79999999999998,1233,1
2257,114,136.79999999999998,1825,1
2258,225,270.0,2864,1
2259,155,186.0,1972,3
2260,223,267.59999999999997,3895,2
2261,194,232.79999999999998,2736,2
2262,281,337.2,3381,2
2263,132,158.4,1343,2
2264,229,274.8,3423,2
2265,251,301.2,3517,1
2266,113,135.6,1200,1
2267,234,280.8,2615,1
2268,181,217.2,3719,2
2269,157,188.4,1497,1
2270,155,186.0,1203,1
2271,209,250.79999999999998,2935,1
2272,264,316.8,2213,1
2273,268,321.59999999999997,2479,1
2274,224,268.8,2705,2
2275,223,267.59999999999997,3271,1
2276,191,229.2,2374,3
2277,184,220.79999999999998,3081,3
2278,174,208.79999999999998,1921,2
2279,134,160.79999999999998,1371,3
2280,135,162.0,1009,3
2281,234,280.8,3084,3
2282,215,258.0,3432,3
2283,187,224.4,3549,2
2284,238,285.59999999999997,3438,2
2285,273,327.59999999999997,3223,1
2286,192,230.39999999999998,3709,2
2287,268,321.59999999999997,3446,3
2288,225,270.0,2721,1
2289,155,186.0,1408,3
2290,223,267.59999999999997,3158,2
2291,194,232.79999999999998,3003,2
2292,281,337.2,3709,2
2293,132,158.4,1715,2
2294,229,274.8,2891,2
2295,251,301.2,2502,1
2296,113,135.6,1741,1
2297,234,280.8,2448,1
2298,181,217.2,3236,2
2299,157,188.4,1654,1
2300,155,186.0,1830,1
2301,209,250.79999999999998,2603,1
2302,264,316.8,3015,1
2303,268,321.59999999999997,2867,1
2304,224,268.8,3247,2
2305,223,267.59999999999997,2943,1
2306,191,229.2,2235,3
2307,184,220.79999999999998,3967,3
2308,174,208.79999999999998,1651,2
2309,134,160.79999999999998,1054,3
2310,135,162.0,1195,3
2311,234,280.8,3914,3
2312,215,258.0,3715,3
2313,187,224.4,2863,2
2314,238,285.59999999999997,3274,2
2315,273,327.59999999999997,2611,1
2316,192,230.39999999999998,2197,2
2317,268,321.59999999999997,2893,3
2318,164,196.79999999999998,1408,1
2319,255,306.0,1514,1
2320,141,169.2,1130,1
2321,202,242.39999999999998,2587,1
2322,282,338.4,3009,2
2323,190,228.0,3175,1
2324,192,230.39999999999998,2256,1
2325,179,214.79999999999998,1041,1
2326,238,285.59999999999997,2200,2
2327,181,217.2,3696,1
2328,128,153.6,1707,2
2329,285,342.0,2063,1
2330,273,327.59999999999997,2415,2
2331,242,290.4,3144,1
2332,226,271.2,3593,2
2333,255,306.0,2093,1
2334,198,237.6,3025,2
2335,263,315.59999999999997,3978,2
2336,186,223.2,2197,1
2337,260,312.0,2935,1
2338,167,200.4,1169,1
2339,210,252.0,2344,1
2340,216,259.2,3549,1
2341,273,327.59999999999997,2154,1
2342,153,183.6,1414,1
2343,183,219.6,3809,2
2344,224,268.8,3499,2
2345,170,204.0,1651,3
2346,237,284.4,2605,1
2347,234,280.8,2443,2
2348,264,316.8,3439,2
2349,153,183.6,1273,1
2350,228,273.59999999999997,3583,1
2351,264,316.8,2021,2
2352,267,320.4,2332,1
2353,213,255.6,3248,1
2354,181,217.2,3258,2
2355,209,250.79999999999998,3169,1
2356,165,198.0,1111,1
2357,164,196.79999999999998,1293,3
2358,141,169.2,1114,2
2359,164,196.79999999999998,1701,2
2360,178,213.6,1778,2
2361,200,240.0,2078,2
2362,185,222.0,3974,1
2363,180,216.0,1078,2
2364,144,172.79999999999998,1526,1
2365,161,193.2,1194,1
2366,152,182.4,1222,2
2367,129,154.79999999999998,1111,1
2368,140,168.0,1969,2
2369,270,324.0,3312,2
2370,183,219.6,2023,2
2371,264,316.8,3719,1
2372,167,200.4,1973,2
2373,219,262.8,2447,1
2374,225,270.0,3189,1
2375,228,273.59999999999997,2021,1
2376,119,142.79999999999998,1021,2
2377,244,292.8,3154,1
2378,163,195.6,1349,1
2379,260,312.0,3951,2
2380,135,162.0,1073,2
2381,167,200.4,1939,2
2382,233,279.59999999999997,2522,2
2383,147,176.4,1940,2
2384,159,190.79999999999998,1686,1
2385,139,166.79999999999998,1674,2
2386,200,240.0,2651,1
2387,221,265.2,2546,1
2388,158,189.6,1036,1
2389,227,272.4,3984,1
2390,179,214.79999999999998,1125,2
2391,232,278.4,3131,1
2392,139,166.79999999999998,1177,1
2393,195,234.0,3869,2
2394,276,331.2,2437,2
2395,171,205.2,1101,2
2396,259,310.8,2685,2
2397,123,147.6,1596,2
2398,199,238.79999999999998,2208,1
2399,226,271.2,2912,1
2400,149,178.79999999999998,1506,2
2401,115,138.0,1122,2
2402,243,291.59999999999997,2719,2
2403,136,163.2,1479,2
2404,180,216.0,1811,1
2405,274,328.8,3332,2
2406,233,279.59999999999997,3341,2
2407,254,304.8,3239,2
2408,153,183.6,1347,3
2409,175,210.0,1860,2
2410,207,248.39999999999998,2184,1
2411,153,183.6,1314,1
2412,228,273.59999999999997,3943,2
2413,96,115.19999999999999,1186,1
2414,241,289.2,3798,3
2415,249,298.8,2846,3
2416,188,225.6,3992,1
2417,154,184.79999999999998,1009,3
2418,226,271.2,3154,3
2419,250,300.0,2064,1
2420,150,180.0,1431,2
2421,267,320.4,2913,1
2422,223,267.59999999999997,2715,1
2423,192,230.39999999999998,3873,2
2424,143,171.6,1785,1
2425,113,135.6,1660,1
2426,135,162.0,1549,2
2427,189,226.79999999999998,2646,3
2428,245,294.0,3775,2
2429,181,217.2,2217,1
2430,207,248.39999999999998,2460,2
2431,169,202.79999999999998,1183,2
2432,206,247.2,2598,1
2433,117,140.4,1192,1
2434,115,138.0,1247,3
2435,149,178.79999999999998,1196,1
2436,133,159.6,1403,2
2437,271,325.2,2595,2
2438,116,139.2,1688,1
2439,139,166.79999999999998,1857,2
2440,216,259.2,2567,2
2441,165,198.0,1234,3
2442,286,343.2,3774,1
2443,136,163.2,1446,2
2444,225,270.0,2767,1
2445,163,195.6,1639,1
2446,272,326.4,2857,1
2447,135,162.0,1292,3
2448,184,220.79999999999998,3812,1
2449,219,262.8,2164,2
2450,249,298.8,2323,2
2451,142,170.4,1694,1
2452,137,164.4,1023,2
2453,168,201.6,1717,1
2454,165,198.0,1798,2
2455,199,238.79999999999998,3553,1
2456,246,295.2,3648,1
2457,224,268.8,2336,2
2458,216,259.2,2075,1
2459,167,200.4,1140,1
2460,182,218.4,3413,2
2461,126,151.2,1697,2
2462,170,204.0,1299,2
2463,148,177.6,1805,2
2464,141,169.2,1875,2
2465,169,202.79999999999998,1497,2
2466,143,171.6,1802,2
2467,156,187.2,1553,1
2468,241,289.2,2193,2
2469,212,254.39999999999998,2307,2
2470,265,318.0,2293,2
2471,243,291.59999999999997,2980,1
2472,209,250.79999999999998,3330,2
2473,229,274.8,2688,2
2474,257,308.4,3496,1
2475,209,250.79999999999998,3893,1
2476,142,170.4,1897,2
2477,208,249.6,3181,2
2478,167,200.4,1278,1
2479,266,319.2,2334,2
2480,210,252.0,3382,2
2481,147,176.4,1447,2
2482,132,158.4,1665,2
2483,269,322.8,3716,2
2484,148,177.6,1099,2
2485,268,321.59999999999997,3675,3
2486,156,187.2,1301,1
2487,222,266.4,3506,1
2488,151,181.2,1365,3
2489,236,283.2,3652,1
2490,229,274.8,3049,2
2491,261,313.2,2664,1
2492,229,274.8,3757,1
2493,205,246.0,2317,1
2494,240,288.0,3883,1
2495,209,250.79999999999998,2622,1
2496,252,302.4,2526,1
2497,140,168.0,1102,2
2498,156,187.2,1842,1
2499,190,228.0,3448,2
2500,138,165.6,1853,2
2501,243,291.59999999999997,2899,1
2502,183,219.6,3027,1
2503,190,228.0,3244,2
2504,235,282.0,2451,1
2505,143,171.6,1953,2
2506,176,211.2,1470,2
2507,178,213.6,1498,1
2508,270,324.0,3706,2
2509,141,169.2,1479,1
2510,220,264.0,3342,2
2511,264,316.8,3482,2
2512,150,180.0,1256,1
2513,175,210.0,1519,2
2514,223,267.59999999999997,3356,2
2515,162,194.4,1583,3
2516,221,265.2,2972,2
2517,216,259.2,2668,1
2518,133,159.6,1724,2
2519,191,229.2,2353,3
2520,156,187.2,1483,1
2521,252,302.4,2669,2
2522,198,237.6,3417,1
2523,139,166.79999999999998,1033,2
2524,255,306.0,1551,1
2525,141,169.2,1689,1
2526,151,181.2,1458,3
2527,236,283.2,3976,1
2528,229,274.8,3223,2
2529,261,313.2,2787,1
2530,229,274.8,3614,1
2531,205,246.0,2522,1
2532,240,288.0,3489,1
2533,209,250.79999999999998,3532,1
2534,252,302.4,2070,1
2535,140,168.0,1547,2
2536,156,187.2,1147,1
2537,190,228.0,2976,2
2538,138,165.6,1078,2
2539,243,291.59999999999997,2866,1
2540,183,219.6,2621,1
2541,190,228.0,2931,2
2542,235,282.0,3451,1
2543,143,171.6,1323,2
2544,176,211.2,1856,2
2545,178,213.6,1481,1
2546,270,324.0,2716,2
2547,141,169.2,1340,1
2548,220,264.0,3109,2
2549,264,316.8,2837,2
2550,150,180.0,1934,1
2551,175,210.0,1848,2
2552,223,267.59999999999997,3437,2
2553,162,194.4,1764,3
2554,221,265.2,2219,2
2555,216,259.2,3137,1
2556,133,159.6,1674,2
2557,191,229.2,3714,3
2558,156,187.2,1836,1
2559,252,302.4,3273,2
2560,198,237.6,3250,1
2561,139,166.79999999999998,1180,2
2562,255,306.0,1663,1
2563,141,169.2,1495,1
2564,263,315.59999999999997,1254,2
2565,179,214.79999999999998,1892,2
2566,212,254.39999999999998,1014,1
2567,282,338.4,1362,1
2568,165,198.0,1500,2
2569,189,226.79999999999998,3474,2
2570,157,188.4,1407,2
2571,167,200.4,1420,1
2572,175,210.0,1668,1
2573,150,180.0,1777,2
2574,128,153.6,1247,1
2575,236,283.2,3679,1
2576,162,194.4,1708,2
2577,230,276.0,3743,2
2578,225,270.0,2130,1
2579,285,342.0,2223,2
2580,246,295.2,2415,2
2581,196,235.2,2718,1
2582,211,253.2,3955,1
2583,197,236.39999999999998,3621,1
2584,203,243.6,3531,1
2585,161,193.2,1928,2
2586,266,319.2,2201,2
2587,190,228.0,2774,1
2588,140,168.0,1465,1
2589,274,328.8,3402,2
2590,189,226.79999999999998,2203,1
2591,231,277.2,2714,1
2592,189,226.79999999999998,3318,2
2593,220,264.0,2368,2
2594,190,228.0,3960,2
2595,238,285.59999999999997,3423,1
2596,220,264.0,2897,2
2597,194,232.79999999999998,2651,3
2598,203,243.6,3261,2
2599,258,309.59999999999997,3446,1
2600,151,181.2,1273,1
2601,218,261.59999999999997,2149,2
2602,265,318.0,2452,2
2603,157,188.4,1712,2
2604,214,256.8,2009,2
2605,221,265.2,2932,2
2606,149,178.79999999999998,1699,2
2607,273,327.59999999999997,2126,2
2608,253,303.59999999999997,3836,1
2609,102,122.39999999999999,1341,2
2610,258,309.59999999999997,3186,1
2611,273,327.59999999999997,3383,1
2612,187,224.4,2191,1
2613,151,181.2,1377,2
2614,120,144.0,1240,2
2615,254,304.8,3463,1
2616,149,178.79999999999998,1005,2
2617,152,182.4,1464,3
2618,187,224.4,3172,1
2619,170,204.0,1512,1
2620,156,187.2,1305,3
2621,228,273.59999999999997,3401,1
2622,272,326.4,2719,1
2623,140,168.0,1435,1
2624,185,222.0,3624,2
2625,167,200.4,1772,1
2626,244,292.8,3914,1
2627,229,274.8,2815,2
2628,273,327.59999999999997,3717,2
2629,204,244.79999999999998,3774,1
2630,154,184.79999999999998,1711,2
2631,254,304.8,2542,1
2632,151,181.2,1173,1
2633,242,290.4,3688,2
2634,137,164.4,1796,2
2635,163,195.6,1634,1
2636,143,171.6,1343,2
2637,196,235.2,3244,1
2638,264,316.8,3877,1
2639,217,260.4,2692,2
2640,124,148.79999999999998,1959,2
2641,269,322.8,3542,1
2642,135,162.0,1840,2
2643,192,230.39999999999998,3206,3
2644,274,328.8,2430,2
2645,162,194.4,1316,1
2646,158,189.6,1431,1
2647,225,270.0,2270,2
2648,150,180.0,1738,1
2649,154,184.79999999999998,1117,2
2650,181,217.2,3306,2
2651,272,326.4,2548,1
2652,160,192.0,1496,2
2653,145,174.0,1993,2
2654,143,171.6,1027,3
2655,201,241.2,2925,2
2656,242,290.4,3997,1
2657,151,181.2,1001,1
2658,199,238.79999999999998,3705,2
2659,178,213.6,1006,2
2660,138,165.6,1923,1
2661,162,194.4,1407,2
2662,154,184.79999999999998,1101,1
2663,206,247.2,2069,2
2664,246,295.2,3617,1
2665,233,279.59999999999997,3606,2
2666,251,301.2,2906,2
2667,165,198.0,1313,2
2668,183,219.6,3709,1
2669,109,130.79999999999998,1597,1
2670,209,250.79999999999998,2675,2
2671,168,201.6,1486,1
2672,210,252.0,3920,1
2673,185,222.0,3787,1
2674,243,291.59999999999997,2758,2
2675,258,309.59999999999997,2777,1
2676,279,334.8,2697,2
2677,160,192.0,1833,1
2678,185,222.0,3648,1
2679,271,325.2,3499,1
2680,273,327.59999999999997,2229,1
2681,208,249.6,2100,2
2682,137,164.4,1823,1
2683,198,237.6,3135,2
2684,236,283.2,3231,3
2685,133,159.6,1134,1
2686,191,229.2,3676,2
2687,202,242.39999999999998,3551,1
2688,162,194.4,1727,1
2689,224,268.8,2959,1
2690,191,229.2,3082,3
2691,272,326.4,2438,2
2692,269,322.8,2538,1
2693,179,214.79999999999998,1076,3
2694,225,270.0,2596,1
2695,132,158.4,1185,2
2696,244,292.8,3118,1
2697,185,222.0,2849,1
2698,257,308.4,3103,1
2699,174,208.79999999999998,1502,1
2700,200,240.0,2199,2
2701,150,180.0,1745,2
2702,137,164.4,1347,2
2703,181,217.2,2981,2
2704,246,295.2,2652,2
2705,237,284.4,2057,1
2706,226,271.2,2465,2
2707,225,270.0,2892,1
2708,268,321.59999999999997,2731,1
2709,146,175.2,1140,1
2710,159,190.79999999999998,1048,1
2711,135,162.0,1829,1
2712,134,160.79999999999998,1946,2
2713,210,252.0,2742,1
2714,238,285.59999999999997,2042,1
2715,214,256.8,3446,1
2716,204,244.79999999999998,2725,1
2717,227,272.4,3100,1
2718,253,303.59999999999997,2849,3
2719,126,151.2,1364,3
2720,208,249.6,2759,3
2721,179,214.79999999999998,1943,1
2722,132,158.4,1909,2
2723,144,172.79999999999998,1496,1
2724,236,283.2,3360,2
2725,235,282.0,3715,1
2726,254,304.8,3885,1
2727,144,172.79999999999998,1027,2
2728,272,326.4,2415,2
2729,191,229.2,3675,2
2730,177,212.4,1159,2
2731,226,271.2,3149,1
2732,132,158.4,1493,2
2733,121,145.2,1577,1
2734,171,205.2,1021,1
2735,178,213.6,1900,3
2736,132,158.4,1767,2
2737,249,298.8,3078,2
2738,159,190.79999999999998,1547,2
2739,171,205.2,1029,3
2740,150,180.0,1775,1
2741,178,213.6,1165,1
2742,192,230.39999999999998,2152,3
2743,214,256.8,3628,3
2744,225,270.0,3162,2
2745,167,200.4,1691,2
2746,245,294.0,2769,2
2747,138,165.6,1366,2
2748,173,207.6,1847,2
2749,98,117.6,1635,2
2750,231,277.2,3688,1
2751,149,178.79999999999998,1346,2
2752,206,247.2,2892,2
2753,264,316.8,3441,2
2754,193,231.6,2728,2
2755,263,315.59999999999997,1092,2
2756,191,229.2,2277,2
2757,177,212.4,1920,2
2758,226,271.2,2348,1
2759,132,158.4,1731,2
2760,121,145.2,1505,1
2761,171,205.2,1352,1
2762,178,213.6,1517,3
2763,132,158.4,1692,2
2764,249,298.8,3897,2
2765,159,190.79999999999998,1477,2
2766,171,205.2,1554,3
2767,150,180.0,1831,1
2768,178,213.6,1906,1
2769,192,230.39999999999998,3634,3
2770,214,256.8,2924,3
2771,225,270.0,3516,2
2772,167,200.4,1619,2
2773,245,294.0,2178,2
2774,138,165.6,1530,2
2775,173,207.6,1609,2
2776,98,117.6,1057,2
2777,231,277.2,3811,1
2778,149,178.79999999999998,1425,2
2779,206,247.2,3746,2
2780,264,316.8,2960,2
2781,193,231.6,3730,2
2782,263,315.59999999999997,1657,2
2783,282,338.4,1173,1
2784,193,231.6,2758,1
2785,171,205.2,1594,2
2786,212,254.39999999999998,2703,1
2787,159,190.79999999999998,1213,1
2788,102,122.39999999999999,1220,2
2789,145,174.0,1690,2
2790,225,270.0,2585,3
2791,174,208.79999999999998,1358,2
2792,223,267.59999999999997,3148,1
2793,185,222.0,3501,1
2794,245,294.0,2717,2
2795,99,118.8,1223,3
2796,141,169.2,1417,1
2797,222,266.4,2518,2
2798,192,230.39999999999998,3233,2
2799,187,224.4,3621,2
2800,216,259.2,2431,1
2801,146,175.2,1790,1
2802,207,248.39999999999998,3419,1
2803,225,270.0,2010,1
2804,230,276.0,2302,2
2805,173,207.6,1990,2
2806,127,152.4,1239,3
2807,214,256.8,3869,1
2808,161,193.2,1454,1
2809,262,314.4,3523,1
2810,157,188.4,1798,1
2811,164,196.79999999999998,1803,2
2812,174,208.79999999999998,1577,1
2813,188,225.6,2424,2
2814,141,169.2,1297,1
2815,134,160.79999999999998,1785,2
2816,147,176.4,1738,2
2817,180,216.0,1551,2
2818,225,270.0,2259,2
2819,172,206.4,1522,2
2820,131,157.2,1718,2
2821,270,324.0,3487,1
2822,172,206.4,1103,1
2823,198,237.6,2129,2
2824,167,200.4,1637,1
2825,168,201.6,1885,2
2826,165,198.0,1831,2
2827,149,178.79999999999998,1974,2
2828,186,223.2,3262,1
2829,151,181.2,1682,1
2830,146,175.2,1569,2
2831,232,278.4,2526,1
2832,177,212.4,1698,1
2833,149,178.79999999999998,1665,2
2834,180,216.0,1518,1
2835,172,206.4,1446,2
2836,160,192.0,1054,2
2837,206,247.2,2822,2
2838,146,175.2,1685,1
2839,257,308.4,2130,1
2840,219,262.8,3430,2
2841,274,328.8,3416,2
2842,177,212.4,1249,1
2843,209,250.79999999999998,3741,2
2844,207,248.39999999999998,3242,1
2845,153,183.6,1613,1
2846,158,189.6,1507,1
2847,261,313.2,3340,2
2848,182,218.4,2047,1
2849,128,153.6,1530,2
2850,178,213.6,1184,1
2851,198,237.6,2555,1
2852,137,164.4,1299,2
2853,168,201.6,1515,1
2854,248,297.59999999999997,3276,1
2855,225,270.0,2411,2
2856,239,286.8,2107,1
2857,256,307.2,3658,1
2858,109,130.79999999999998,1479,3
2859,274,328.8,3436,2
2860,157,188.4,1951,1
2861,125,150.0,1212,2
2862,203,243.6,2421,1
2863,120,144.0,1534,1
2864,194,232.79999999999998,2695,2
2865,257,308.4,2269,3
2866,233,279.59999999999997,2291,2
2867,193,231.6,2775,1
2868,202,242.39999999999998,2936,1
2869,270,324.0,2720,1
2870,240,288.0,2723,2
2871,224,268.8,2085,2
2872,195,234.0,2878,2
2873,165,198.0,1639,2
2874,164,196.79999999999998,1124,2
2875,105,126.0,1304,1
2876,248,297.59999999999997,2616,1
2877,269,322.8,3950,2
2878,253,303.59999999999997,2591,1
2879,231,277.2,3755,2
2880,164,196.79999999999998,1532,1
2881,176,211.2,1705,2
2882,149,178.79999999999998,1990,2
2883,187,224.4,3781,2
2884,150,180.0,1319,1
2885,190,228.0,2715,2
2886,226,271.2,3077,1
2887,98,117.6,1539,1
2888,152,182.4,1800,2
2889,173,207.6,1575,2
2890,160,192.0,1861,3
2891,180,216.0,1261,1
2892,175,210.0,1817,2
2893,274,328.8,2986,1
2894,216,259.2,2263,1
2895,283,339.59999999999997,3077,1
2896,192,230.39999999999998,2944,3
2897,236,283.2,2584,2
2898,232,278.4,2835,3
2899,204,244.79999999999998,3135,1
2900,138,165.6,1436,2
2901,154,184.79999999999998,1016,1
2902,244,292.8,3125,1
2903,144,172.79999999999998,1867,2
2904,274,328.8,3076,2
2905,182,218.4,3972,1
2906,250,300.0,3352,1
2907,207,248.39999999999998,2945,2
2908,242,290.4,3011,3
2909,154,184.79999999999998,1671,1
2910,176,211.2,1472,2
2911,252,302.4,3701,1
2912,147,176.4,1666,2
2913,157,188.4,1306,1
2914,257,308.4,3517,2
2915,172,206.4,1261,2
2916,134,160.79999999999998,1629,3
2917,152,182.4,1212,1
2918,161,193.2,1918,1
2919,269,322.8,3033,1
2920,164,196.79999999999998,1689,2
2921,114,136.79999999999998,1746,2
2922,213,255.6,2709,1
